id,name,lat,lon,idname
ZVK,Savannakhet,16.560833,104.763889,ZVK (Savannakhet)
ADQ,Kodiak,57.75,-152.49389,ADQ (Kodiak)
ADS,Addison Airport,32.968601,-96.836403,ADS (Addison Airport)
RFD,Chicago Rockford International,42.198056,-89.099167,RFD (Chicago Rockford International)
ADU,Ardabil,38.325556,48.424167,ADU (Ardabil)
ADZ,Gustavo Rojas Pinilla International,12.583611,-81.711111,ADZ (Gustavo Rojas Pinilla International)
IUE,Niue International,-19.077778,-169.92667,IUE (Niue International)
RFP,Raiatea,-16.722778,-151.46583,RFP (Raiatea)
AEB,Baise Bama,23.72,106.960278,AEB (Baise Bama)
AEG,Aek Godang,1.4,99.43,AEG (Aek Godang)
ZWH,Lac Brochet Airport,58.6175,-101.469002,ZWH (Lac Brochet Airport)
AEP,Aeroparque Jorge Newbery,-34.558889,-58.416389,AEP (Aeroparque Jorge Newbery)
RGA,Hermes Quijada International,-53.7775,-67.75,RGA (Hermes Quijada International)
AER,Sochi International,43.45,39.956667,AER (Sochi International)
AES,"Ålesund Airport, Vigra",62.560278,6.110278,"AES (Ålesund Airport, Vigra)"
AEX,Alexandria International,31.3275,-92.549722,AEX (Alexandria International)
AEY,Akureyri,65.658611,-18.072222,AEY (Akureyri)
RGI,Rangiroa,-14.954167,-147.66083,RGI (Rangiroa)
RGL,Piloto Civil Norberto Fernández International,-51.608889,-69.312778,RGL (Piloto Civil Norberto Fernández International)
RGK,Gorno-Altaysk,51.969167,85.836389,RGK (Gorno-Altaysk)
IVC,Invercargill,-46.414722,168.313056,IVC (Invercargill)
RGN,Yangon International,16.907222,96.133333,RGN (Yangon International)
AFA,San Rafael Airport,-34.588056,-68.403611,AFA (San Rafael Airport)
IVL,Ivalo,68.607222,27.405278,IVL (Ivalo)
RGS,Burgos Airport,42.357601,-3.62076,RGS (Burgos Airport)
AFL,Alta Floresta,-9.866111,-56.106111,AFL (Alta Floresta)
RHD,Las Termas,-27.473611,-64.906667,RHD (Las Termas)
IWA,Ivanovo Yuzhny,56.941178,40.933176,IWA (Ivanovo Yuzhny)
RHI,Rhinelander–Oneida County,45.631111,-89.4675,RHI (Rhinelander–Oneida County)
AFZ,Sabzevar,36.168611,57.596389,AFZ (Sabzevar)
IWD,Gogebic–Iron County,46.527778,-90.132778,IWD (Gogebic–Iron County)
RHO,Rhodes International,36.405556,28.086111,RHO (Rhodes International)
AGA,Agadir–Al Massira,30.325,-9.413056,AGA (Agadir–Al Massira)
AGC,Allegheny County Airport,40.354401,-79.930199,AGC (Allegheny County Airport)
IWJ,Iwami,34.676389,131.790278,IWJ (Iwami)
AGF,Agen La Garenne,44.174722,0.590556,AGF (Agen La Garenne)
AGH,Ängelholm–Helsingborg,56.296111,12.847222,AGH (Ängelholm–Helsingborg)
AGN,Angoon Seaplane Base,57.495,-134.56722,AGN (Angoon Seaplane Base)
RIB,Riberalta,-11.010556,-66.073611,RIB (Riberalta)
AGP,Málaga,36.675,-4.499167,AGP (Málaga)
ZYI,Zunyi Xinzhou,27.811111,107.246111,ZYI (Zunyi Xinzhou)
RIA,Santa Maria,-29.711389,-53.688056,RIA (Santa Maria)
AGR,Agra,27.155833,77.960833,AGR (Agra)
ZYL,Osmani International,24.963333,91.866667,ZYL (Osmani International)
RIC,Richmond International,37.505278,-77.319722,RIC (Richmond International)
AGS,Augusta Regional,33.37,-81.964444,AGS (Augusta Regional)
AGT,Guaraní International,-25.455556,-54.843611,AGT (Guaraní International)
AGU,Aguascalientes International,21.705556,-102.31778,AGU (Aguascalientes International)
IXB,Bagdogra,26.681111,88.328611,IXB (Bagdogra)
AGX,Agatti Aerodrome,10.823611,72.176111,AGX (Agatti Aerodrome)
IXA,Agartala,23.886944,91.240556,IXA (Agartala)
IXD,Allahabad,25.44,81.733889,IXD (Allahabad)
IXC,Chandigarh International,30.673333,76.788611,IXC (Chandigarh International)
IXE,Mangaluru,12.961389,74.89,IXE (Mangaluru)
IXG,Belgaum,15.859167,74.618333,IXG (Belgaum)
IXJ,Jammu,32.689167,74.8375,IXJ (Jammu)
AHB,Abha Regional,18.240278,42.656667,AHB (Abha Regional)
IXI,Lilabari,27.294444,94.096389,IXI (Lilabari)
IXL,Kushok Bakula Rimpochee,34.135833,77.546389,IXL (Kushok Bakula Rimpochee)
RIS,Rishiri,45.241944,141.186389,RIS (Rishiri)
AHE,Ahe,-14.428056,-146.25694,AHE (Ahe)
IXM,Madurai,9.834444,78.093333,IXM (Madurai)
RIX,Riga International,56.923611,23.971111,RIX (Riga International)
IXP,Pathankot Airport,32.2237,75.6364,IXP (Pathankot Airport)
RIW,Riverton Regional,43.065556,-108.46,RIW (Riverton Regional)
RIZ,Rizhao Shanzihe,35.4,119.316667,RIZ (Rizhao Shanzihe)
IXR,Birsa Munda,23.314167,85.321667,IXR (Birsa Munda)
AHJ,Aba/Hongyuan,32.53154,102.35224,AHJ (Aba/Hongyuan)
RIY,Mukalla International Airport,14.6626,49.375,RIY (Mukalla International Airport)
IXS,Silchar,24.913056,92.978611,IXS (Silchar)
IXU,Aurangabad,19.862778,75.398056,IXU (Aurangabad)
RJA,Rajahmundry,17.11,81.819444,RJA (Rajahmundry)
AHO,Alghero-Fertilia,40.630278,8.289722,AHO (Alghero-Fertilia)
IXZ,Veer Savarkar International,11.641111,92.729722,IXZ (Veer Savarkar International)
IXY,Kandla,23.112778,70.100556,IXY (Kandla)
AHU,Cherif Al Idrissi,35.177222,-3.839444,AHU (Cherif Al Idrissi)
RJH,Shah Makhdum,24.437222,88.616389,RJH (Shah Makhdum)
RJK,Rijeka,45.216944,14.570278,RJK (Rijeka)
RJM,Waisai Marinda,-0.26,130.642222,RJM (Waisai Marinda)
RJL,Logroño–Agoncillo,42.460556,-2.320556,RJL (Logroño–Agoncillo)
AIA,Alliance Municipal,42.051944,-102.80778,AIA (Alliance Municipal)
AIN,Wainwright,70.637896,-159.996809,AIN (Wainwright)
AIP,Adampur,31.433056,75.760556,AIP (Adampur)
RKA,Aratika-Nord,-15.485278,-145.46778,RKA (Aratika-Nord)
RKD,Knox County Regional,44.059444,-69.099722,RKD (Knox County Regional)
AIT,Aitutaki,-18.831111,-159.76472,AIT (Aitutaki)
AIU,Enua,-19.966667,-158.125,AIU (Enua)
IZA,Zona da Mata Regional,-21.512222,-43.170556,IZA (Zona da Mata Regional)
AJA,Ajaccio Napoleon Bonaparte,41.923889,8.8025,AJA (Ajaccio Napoleon Bonaparte)
RKT,Ras Al Khaimah International,25.613611,55.938889,RKT (Ras Al Khaimah International)
RKS,Rock Springs–Sweetwater County,41.594722,-109.06556,RKS (Rock Springs–Sweetwater County)
RKV,Reykjavík,64.13,-21.940556,RKV (Reykjavík)
AJF,Al-Jawf Domestic,29.785,40.1,AJF (Al-Jawf Domestic)
IZO,Izumo,35.413611,132.89,IZO (Izumo)
AJI,Ağrı,39.653889,43.026389,AJI (Ağrı)
RKZ,Shigatse Peace,29.351944,89.31,RKZ (Shigatse Peace)
IZT,Ixtepec,16.448889,-95.093889,IZT (Ixtepec)
AJL,Lengpui,23.838889000000002,92.620278,AJL (Lengpui)
AJN,Ouani,-12.131111,44.429722,AJN (Ouani)
AJR,Arvidsjaur,65.590278,19.281944,AJR (Arvidsjaur)
RLG,Rostock–Laage,53.918056,12.278333,RLG (Rostock–Laage)
AJU,Santa Maria,-10.983889,-37.070278,AJU (Santa Maria)
RLK,Bayannur Tianjitai,40.926389,107.738889,RLK (Bayannur Tianjitai)
AJY,Mano Dayak International,16.9625,7.990278,AJY (Mano Dayak International)
AKB,Atka,52.218333,-174.20639,AKB (Atka)
AKF,Kufra,24.178611,23.313889,AKF (Kufra)
AKJ,Asahikawa,43.670833,142.4475,AKJ (Asahikawa)
AKK,Akhiok,56.938611,-154.18389,AKK (Akhiok)
AKL,Auckland,-37.009722,174.791667,AKL (Auckland)
AKN,King Salmon,58.676667,-156.64917,AKN (King Salmon)
AKP,Anaktuvuk Pass,68.133611,-151.74333,AKP (Anaktuvuk Pass)
RMA,Roma,-26.545,148.774722,RMA (Roma)
AKR,Akure,7.25,5.3,AKR (Akure)
AKS,Auki Gwaunaru u,-8.7025,160.681944,AKS (Auki Gwaunaru u)
RMF,Marsa Alam International,25.557222,34.583611,RMF (Marsa Alam International)
AKU,Aksu,41.262778,80.291944,AKU (Aksu)
AKV,Akulivik,60.818611,-78.148611,AKV (Akulivik)
AKX,Aktobe,50.245833,57.206667,AKX (Aktobe)
RMI,Federico Fellini International,44.019444,12.609444,RMI (Federico Fellini International)
AKY,Sittwe,20.132778,92.8725,AKY (Sittwe)
RMP,Rampart,65.508056,-150.14194,RMP (Rampart)
ALA,Almaty International,43.353333,77.042222,ALA (Almaty International)
RMQ,Taichung,24.265,120.620833,RMQ (Taichung)
ALB,Albany International,42.748333,-73.801667,ALB (Albany International)
ALC,Alicante–Elche,38.282222,-0.558056,ALC (Alicante–Elche)
RMT,Rimatara,-22.6375,-152.80528,RMT (Rimatara)
ALF,Alta,69.976111,23.371667,ALF (Alta)
ALG,Houari Boumediene,36.694167,3.214722,ALG (Houari Boumediene)
ALH,Albany,-34.943333,117.808889,ALH (Albany)
RNA,Ulawa,-9.860833,161.979722,RNA (Ulawa)
ALO,Waterloo Regional,42.556944,-92.400278,ALO (Waterloo Regional)
RNB,Ronneby,56.266667,15.265,RNB (Ronneby)
ALS,San Luis Valley Regional,37.4375,-105.86639,ALS (San Luis Valley Regional)
ALW,Walla Walla Regional,46.095,-118.28778,ALW (Walla Walla Regional)
RNL,Rennell/Tingoa,-11.551111,160.063889,RNL (Rennell/Tingoa)
RNO,Reno–Tahoe International,39.499167,-119.76806,RNO (Reno–Tahoe International)
RNN,Bornholm,55.063333,14.760278,RNN (Bornholm)
AMA,Rick Husband Amarillo International,35.219444,-101.70583,AMA (Rick Husband Amarillo International)
RNS,Rennes–Saint-Jacques,48.071944,-1.732222,RNS (Rennes–Saint-Jacques)
AMD,Sardar Vallabhbhai Patel International,23.077222,72.634722,AMD (Sardar Vallabhbhai Patel International)
AMH,Arba Minch,6.039444,37.590556,AMH (Arba Minch)
AMK,Animas Air Park,37.203201,-107.869003,AMK (Animas Air Park)
AMM,Queen Alia International,31.7225,35.993333,AMM (Queen Alia International)
ROB,Roberts International,6.233889,-10.362222,ROB (Roberts International)
ROA,Roanoke–Blacksburg Regional,37.325556,-79.975556,ROA (Roanoke–Blacksburg Regional)
AMQ,Pattimura,-3.710278,128.089167,AMQ (Pattimura)
ROC,Greater Rochester International,43.118889,-77.6725,ROC (Greater Rochester International)
AMS,Amsterdam Airport Schiphol,52.308056,4.764167,AMS (Amsterdam Airport Schiphol)
ROI,Roi Et,16.116667,103.773889,ROI (Roi Et)
ROK,Rockhampton,-23.381944,150.475278,ROK (Rockhampton)
ROP,Rota International,14.174444,145.2425,ROP (Rota International)
ROO,Rondonópolis,-16.586944,-54.725,ROO (Rondonópolis)
ROR,Roman Tmetuchl International,7.367222,134.544167,ROR (Roman Tmetuchl International)
ANC,Ted Stevens Anchorage International,61.174444,-149.99639,ANC (Ted Stevens Anchorage International)
ROT,Rotorua Regional,-38.106944,176.316389,ROT (Rotorua Regional)
ROS,Rosario – Islas Malvinas International,-32.903611,-60.784444,ROS (Rosario – Islas Malvinas International)
ANE,Angers – Loire,47.560278,-0.312222,ANE (Angers – Loire)
ROV,Platov International Airport,47.493889,39.924722,ROV (Platov International Airport)
ANF,Andrés Sabella Gálvez International,-23.444444,-70.445,ANF (Andrés Sabella Gálvez International)
ROW,Roswell International Air Center,33.301667,-104.53056,ROW (Roswell International Air Center)
ANI,Aniak,61.582222,-159.54417,ANI (Aniak)
ANR,Antwerp International,51.189444,4.460278,ANR (Antwerp International)
ANS,Andahuaylas,-13.706389,-73.350278,ANS (Andahuaylas)
ANU,V. C. Bird International,17.136667,-61.792778,ANU (V. C. Bird International)
ANV,Anvik,62.649167,-160.18972,ANV (Anvik)
ANX,Andøya,69.2925,16.144167,ANX (Andøya)
RPR,Swami Vivekananda,21.180278,81.738889,RPR (Swami Vivekananda)
AOE,Anadolu,39.81,30.516944,AOE (Anadolu)
AOG,Anshan Teng ao,41.105556,122.856111,AOG (Anshan Teng ao)
AOI,Marche Airport,43.616667,13.360278,AOI (Marche Airport)
AOJ,Aomori,40.734722,140.690833,AOJ (Aomori)
AOK,Karpathos Island National,35.421389,27.146111,AOK (Karpathos Island National)
AOO,Altoona–Blair County,40.296389,-78.32,AOO (Altoona–Blair County)
AOR,Sultan Abdul Halim,6.194444,100.400833,AOR (Sultan Abdul Halim)
JAC,Jackson Hole,43.607222,-110.73778,JAC (Jackson Hole)
JAE,Jaén,-5.593611,-78.773611,JAE (Jaén)
APA,Centennial Airport,39.570099,-104.848999,APA (Centennial Airport)
JAI,Jaipur International,26.824167,75.812222,JAI (Jaipur International)
JAL,El Lencero,19.475,-96.7975,JAL (El Lencero)
JAN,Jackson–Evers International,32.311111,-90.075833,JAN (Jackson–Evers International)
APF,Naples Municipal,26.153333,-81.775278,APF (Naples Municipal)
APK,Apataki,-15.573611,-146.41528,APK (Apataki)
APL,Nampula,-15.105556,39.281667,APL (Nampula)
JAV,Ilulissat,69.242778,-51.058056,JAV (Ilulissat)
JAU,Francisco Carle,-11.784167,-75.473056,JAU (Francisco Carle)
APN,Alpena County Regional,45.078056,-83.560278,APN (Alpena County Regional)
APO,Antonio Roldán Betancourt,7.8125,-76.716667,APO (Antonio Roldán Betancourt)
JAX,Jacksonville International,30.494167,-81.687778,JAX (Jacksonville International)
RRG,Sir Gaëtan Duval,-19.757778,63.361111,RRG (Sir Gaëtan Duval)
APW,Faleolo International,-13.829722,-171.99722,APW (Faleolo International)
JBB,Notohadinegoro,-8.242222,113.694444,JBB (Notohadinegoro)
RRS,Røros,62.578889,11.344722,RRS (Røros)
RRR,Raroia,-16.045,-142.47694,RRR (Raroia)
AQG,Anqing Tianzhushan,30.5825,117.050278,AQG (Anqing Tianzhushan)
JBQ,La Isabela International,18.572222,-69.985556,JBQ (La Isabela International)
AQI,Al Qaisumah/Hafr Al Batin,28.335278,46.125,AQI (Al Qaisumah/Hafr Al Batin)
AQJ,King Hussein International,29.611667,35.018056,AQJ (King Hussein International)
JBR,Jonesboro Municipal,35.833056,-90.649444,JBR (Jonesboro Municipal)
AQP,Rodríguez Ballón International,-16.340833,-71.5725,AQP (Rodríguez Ballón International)
RSA,Santa Rosa,-36.588333,-64.275833,RSA (Santa Rosa)
RSD,Rock Sound International,24.891667,-76.177778,RSD (Rock Sound International)
RSH,Russian Mission,61.778333,-161.31972,RSH (Russian Mission)
ARC,Arctic Village,68.114722,-145.57944,ARC (Arctic Village)
RST,Rochester International,43.910278,-92.496667,RST (Rochester International)
RSS,Damazin,11.785278,34.336667,RSS (Damazin)
ARD,Alor Island,-8.133056,124.596944,ARD (Alor Island)
JCK,Julia Creek,-20.668333,141.7225,JCK (Julia Creek)
RSU,Yeosu,34.842222,127.616944,RSU (Yeosu)
ARH,Talagi,64.600278,40.716667,ARH (Talagi)
RSW,Southwest Florida International,26.536111,-81.755278,RSW (Southwest Florida International)
ARI,Chacalluta International,-18.348611,-70.338611,ARI (Chacalluta International)
ARK,Arusha,-3.367222,36.625,ARK (Arusha)
ARM,Armidale,-30.528056,151.617222,ARM (Armidale)
ARN,Stockholm Arlanda,59.651944,17.918611,ARN (Stockholm Arlanda)
RTA,Rotuma,-12.482778,177.071667,RTA (Rotuma)
RTB,Juan Manuel Gálvez International,16.316944,-86.523056,RTB (Juan Manuel Gálvez International)
ART,Watertown International,43.991944,-76.021667,ART (Watertown International)
ARU,Araçatuba,-21.141389,-50.424722,ARU (Araçatuba)
RTG,Frans Sales Lega,-8.596111,120.478056,RTG (Frans Sales Lega)
RTI,Roti David C. Saudale,-10.766944,123.075278,RTI (Roti David C. Saudale)
ARW,Arad International,46.176667,21.261944,ARW (Arad International)
RTM,Rotterdam The Hague,51.953056,4.430833,RTM (Rotterdam The Hague)
JDH,Jodhpur,26.251111,73.048889,JDH (Jodhpur)
ASB,Ashgabat International,37.986944,58.360833,ASB (Ashgabat International)
ASE,Aspen–Pitkin County,39.219167,-106.86722,ASE (Aspen–Pitkin County)
ASF,Narimanovo,46.283333,48.006389,ASF (Narimanovo)
RTW,Saratov Tsentralny,51.565,46.046667,RTW (Saratov Tsentralny)
JDO,Juazeiro do Norte,-7.218611,-39.271389,JDO (Juazeiro do Norte)
ASJ,Amami,28.430556,129.7125,ASJ (Amami)
ASM,Asmara International,15.291944,38.910556,ASM (Asmara International)
ASO,Asosa,10.018611,34.586389,ASO (Asosa)
ASP,Alice Springs,-23.806667,133.902222,ASP (Alice Springs)
ASR,Erkilet International,38.770278,35.495556,ASR (Erkilet International)
JDZ,Jingdezhen Luojia,29.339167,117.176389,JDZ (Jingdezhen Luojia)
ASS,Arathusa Safari Lodge,-24.741111,31.518333,ASS (Arathusa Safari Lodge)
ASU,Silvio Pettirossi International,-25.239722,-57.519167,ASU (Silvio Pettirossi International)
RUH,King Khalid International,24.957778,46.698889,RUH (King Khalid International)
ASV,Amboseli,-2.645,37.252778,ASV (Amboseli)
ASW,Aswan International,23.964444,32.82,ASW (Aswan International)
JED,King Abdulaziz International,21.679444,39.156667,JED (King Abdulaziz International)
RUN,Roland Garros,-20.887222,55.510278,RUN (Roland Garros)
JEG,Aasiaat,68.721111,-52.793611,JEG (Aasiaat)
ATA,Comandante FAP Germán Arias Graziani,-9.350556,-77.5975,ATA (Comandante FAP Germán Arias Graziani)
RUR,Rurutu,-22.434167,-151.36056,RUR (Rurutu)
ATC,Arthur's Town,24.629444,-75.673889,ATC (Arthur's Town)
RUT,Rutland–Southern Vermont Regional,43.529444,-72.949722,RUT (Rutland–Southern Vermont Regional)
RUS,Marau,-9.861667,160.825556,RUS (Marau)
ATD,Uru Harbour,-8.873333,161.011389,ATD (Uru Harbour)
ATH,Athens International,37.936389,23.944444,ATH (Athens International)
JER,Jersey,49.207778,-2.195278,JER (Jersey)
ATK,Atqasuk Edward Burnell Sr. Memorial,70.467222,-157.43583,ATK (Atqasuk Edward Burnell Sr. Memorial)
ATL,Hartsfield–Jackson Atlanta International,33.636667,-84.428056,ATL (Hartsfield–Jackson Atlanta International)
ATM,Altamira,-3.253889,-52.253889,ATM (Altamira)
ATQ,Sri Guru Ram Dass Jee International,31.709722,74.797222,ATQ (Sri Guru Ram Dass Jee International)
RVE,Los Colonizadores,6.951944,-71.857222,RVE (Los Colonizadores)
RVD,Rio Verde,-17.833333,-50.955556,RVD (Rio Verde)
ATT,Atmautluak,60.866944,-162.27389,ATT (Atmautluak)
ATW,Appleton International,44.266667,-88.516667,ATW (Appleton International)
RVH,Rzhevka,59.983333,30.6,RVH (Rzhevka)
ATY,Watertown Regional,44.913611,-97.151111,ATY (Watertown Regional)
RVK,"Rørvik Airport, Ryum",64.834167,11.135556,"RVK (Rørvik Airport, Ryum)"
ATZ,Assiut,27.046389,31.011944,ATZ (Assiut)
RVN,Rovaniemi,66.564722,25.830278,RVN (Rovaniemi)
AUA,Queen Beatrix International,12.501389,-70.015278,AUA (Queen Beatrix International)
JFK,John F. Kennedy International,40.639722,-73.778889,JFK (John F. Kennedy International)
AUC,Santiago Pérez Quiroz,7.068889,-70.736944,AUC (Santiago Pérez Quiroz)
RVT,Ravensthorpe,-33.797222,120.210278,RVT (Ravensthorpe)
RVV,Raivavae,-23.885278,-147.66194,RVV (Raivavae)
AUG,Augusta State,44.318056,-69.796944,AUG (Augusta State)
AUH,Abu Dhabi International,24.433056,54.651111,AUH (Abu Dhabi International)
AUK,Alakanuk,62.678889,-164.65083,AUK (Alakanuk)
JFR,Paamiut,62.013056,-49.668611,JFR (Paamiut)
AUQ,Atuona,-9.768889,-139.01139,AUQ (Atuona)
AUR,Aurillac – Tronquières,44.8975,2.416667,AUR (Aurillac – Tronquières)
AUS,Austin–Bergstrom International,30.194444,-97.67,AUS (Austin–Bergstrom International)
AUX,Araguaína,-7.228056,-48.240278000000004,AUX (Araguaína)
JGA,Jamnagar,22.465556,70.0125,JGA (Jamnagar)
AUY,Anatom,-20.249444,169.770833,AUY (Anatom)
JGD,Jiagedaqi,50.378056,124.115556,JGD (Jiagedaqi)
AVA,Anshun Huangguoshu,26.257222,105.872778,AVA (Anshun Huangguoshu)
JGN,Jiayuguan,39.857222,98.341389,JGN (Jiayuguan)
JGS,Jinggangshan,26.857778,114.736389,JGS (Jinggangshan)
AVL,Asheville Regional,35.436111,-82.541944,AVL (Asheville Regional)
AVN,Avignon – Provence,43.906667,4.901944,AVN (Avignon – Provence)
AVP,Wilkes-Barre/Scranton International,41.338611,-75.723333,AVP (Wilkes-Barre/Scranton International)
AVV,Avalon,-38.039444,144.469444,AVV (Avalon)
AVW,Marana Regional Airport,32.409599,-111.218002,AVW (Marana Regional Airport)
JHB,Senai International,1.638889,103.670278,JHB (Senai International)
JHG,Xishuangbanna Gasa,21.973056,100.763056,JHG (Xishuangbanna Gasa)
AWA,Awasa,7.096105,38.400042,AWA (Awasa)
RXS,Roxas,11.601111,122.750556,RXS (Roxas)
JHM,Kapalua,20.963056,-156.67306,JHM (Kapalua)
AWD,Aniwa,-19.2375,169.601111,AWD (Aniwa)
JHS,Sisimiut,66.951389,-53.729444,JHS (Sisimiut)
RYG,"Moss Airport, Rygge",59.378889,10.785556,"RYG (Moss Airport, Rygge)"
JIB,Djibouti–Ambouli International,11.547222,43.159444,JIB (Djibouti–Ambouli International)
AWZ,Ahvaz International,31.3375,48.760278,AWZ (Ahvaz International)
JIC,Jinchang Jinchuan,38.541944,102.348611,JIC (Jinchang Jinchuan)
RYK,Shaikh Zayed International,28.383889,70.279444,RYK (Shaikh Zayed International)
AXA,Clayton J. Lloyd International,18.204722,-63.055,AXA (Clayton J. Lloyd International)
JIJ,Jijiga,9.333482,42.912614,JIJ (Jijiga)
JIK,Ikaria Island National,37.682778,26.346944,JIK (Ikaria Island National)
AXD,Alexandroupolis International,40.855833,25.956389,AXD (Alexandroupolis International)
JIM,Aba Segud,7.662778,36.818056,JIM (Aba Segud)
AXF,Alxa Left Banner Bayanhot,38.823889,105.626111,AXF (Alxa Left Banner Bayanhot)
JIQ,Qianjiang Wulingshan,29.514722,108.831667,JIQ (Qianjiang Wulingshan)
AXM,El Edén International,4.452778,-75.766389,AXM (El Edén International)
AXP,Spring Point,22.441944,-73.970833,AXP (Spring Point)
AXR,Arutua,-15.248333,-146.61667,AXR (Arutua)
RZE,Rzeszów–Jasionka,50.11,22.018889,RZE (Rzeszów–Jasionka)
AXT,Akita,39.615556,140.218611,AXT (Akita)
AXU,Axum,14.146667,38.772778,AXU (Axum)
JJD,Cruz Jericoacoara,-2.906667,-40.358056,JJD (Cruz Jericoacoara)
JJG,Jaguaruna Regional,-28.675278,-49.059444,JJG (Jaguaruna Regional)
RZR,Ramsar,36.909167,50.68,RZR (Ramsar)
JJN,Quanzhou Jinjiang International,24.795556,118.588056,JJN (Quanzhou Jinjiang International)
AYP,Coronel FAP Alfredo Mendívil Duarte,-13.154722,-74.204444,AYP (Coronel FAP Alfredo Mendívil Duarte)
AYQ,Ayers Rock,-25.186111,130.975556,AYQ (Ayers Rock)
AYT,Antalya,36.898611,30.800556,AYT (Antalya)
JKH,Chios Island National,38.343056,26.140556,JKH (Chios Island National)
JKG,Jönköping,57.7575,14.068611,JKG (Jönköping)
AZA,Phoenix–Mesa Gateway,33.31,-111.65694,AZA (Phoenix–Mesa Gateway)
JKL,Kalymnos Island National,36.963333,26.941111,JKL (Kalymnos Island National)
AZD,Shahid Sadooghi,31.901111,54.281944,AZD (Shahid Sadooghi)
JKR,Janakpur,26.708889,85.924167,JKR (Janakpur)
AZN,Andizhan,40.727778,72.293889,AZN (Andizhan)
AZO,Kalamazoo/Battle Creek International,42.235,-85.551944,AZO (Kalamazoo/Battle Creek International)
AZR,Touat-Cheikh Sidi Mohamed Belkebir,27.8375,-0.186389,AZR (Touat-Cheikh Sidi Mohamed Belkebir)
